-5,-5,-5,-3,258508.0
-5,-5,-5,0,242608.0
-5,-5,-5,3,228508.0
-5,-5,-4,-4,214197.0
-5,-5,-4,0,199797.0
-5,-5,-4,2,193797.0
-5,-5,-4,3,191097.0
-5,-5,-4,4,188597.0
-5,-5,-3,-5,188088.0
-5,-5,-2,-5,171081.0
-5,-5,-2,-2,166581.0
-5,-5,-2,3,163081.0
-5,-5,-1,1,157676.0
-5,-5,-1,2,157776.0
-5,-5,-1,3,158076.0
-5,-5,0,-1,152673.0
-5,-5,1,-3,149272.0
-5,-5,1,-2,148572.0
-5,-5,1,3,148072.0
-5,-5,2,-2,146573.0
-5,-5,3,-2,150576.0
-5,-5,3,-1,148476.0
-5,-5,4,-2,166581.0
-5,-5,4,-1,163081.0
-5,-5,5,0,192588.0
-5,-5,5,4,174188.0
-5,-4,-3,-2,132377.0
-5,-4,-3,1,126677.0
-5,-4,-2,-2,120170.0
-5,-4,-2,-1,119070.0
-5,-4,-2,1,117470.0
-5,-4,0,-4,111362.0
-5,-4,1,-4,109161.0
-5,-4,1,5,108261.0
-5,-4,2,-1,106262.0
-5,-4,2,1,104662.0
-5,-4,2,4,103762.0
-5,-4,3,0,109165.0
-5,-4,4,-1,127470.0
-5,-4,4,4,112970.0
-5,-4,5,5,136277.0
-5,-3,-5,-3,176488.0
-5,-3,-5,0,160588.0
-5,-3,-5,5,138088.0
-5,-3,-4,-4,135377.0
-5,-3,-4,-1,124277.0
-5,-3,-3,-5,112468.0
-5,-3,-3,-4,109768.0
-5,-3,-3,0,100968.0
-5,-3,-3,1,99268.0
-5,-3,-2,-2,94161.0
-5,-3,-1,-5,92056.0
-5,-3,-1,2,88556.0
-5,-3,-1,3,88856.0
-5,-3,-1,4,89356.0
-5,-3,0,-3,87453.0
-5,-3,3,5,83656.0
-5,-3,4,-4,120961.0
-5,-3,5,-4,164168.0
-5,-2,-5,2,133981.0
-5,-2,-4,-2,111770.0
-5,-2,-4,5,91470.0
-5,-2,-3,3,81461.0
-5,-2,-2,-1,79054.0
-5,-2,-2,4,76554.0
-5,-2,-1,0,75549.0
-5,-2,0,-5,77046.0
-5,-2,0,-4,76146.0
-5,-2,0,4,76146.0
-5,-2,1,0,73945.0
-5,-2,1,2,73945.0
-5,-2,2,-5,81446.0
-5,-2,2,-2,76946.0
-5,-2,2,1,74246.0
-5,-2,3,-4,89949.0
-5,-2,3,-3,87449.0
-5,-2,3,3,76649.0
-5,-2,4,-4,112954.0
-5,-2,4,3,89854.0
-5,-2,5,-5,163061.0
-5,-2,5,2,125961.0
-5,-1,-5,-3,149676.0
-5,-1,-3,-4,86156.0
-5,-1,-3,-1,79256.0
-5,-1,-3,1,75656.0
-5,-1,-2,-4,74949.0
-5,-1,-1,-4,70544.0
-5,-1,0,-2,68141.0
-5,-1,0,1,67841.0
-5,-1,0,4,69341.0
-5,-1,0,5,70241.0
-5,-1,2,-3,72641.0
-5,-1,4,2,88149.0
-5,-1,4,4,82949.0
-5,-1,5,-4,153356.0
-5,-1,5,-3,147656.0
-5,-1,5,-1,136856.0
-5,-1,5,5,109256.0
-5,0,-5,-4,149173.0
-5,0,-5,-3,143473.0
-5,0,-4,-5,108262.0
-5,0,-4,-2,96562.0
-5,0,-1,5,64241.0
-5,0,0,-1,62638.0
-5,0,0,4,64138.0
-5,0,1,-1,63037.0
-5,0,1,1,62637.0
-5,0,2,-5,71038.0
-5,0,2,1,63838.0
-5,0,2,2,63338.0
-5,0,3,-4,80341.0
-5,0,3,-2,75541.0
-5,0,3,5,65041.0
-5,0,4,2,83746.0
-5,0,4,3,81046.0
-5,0,5,5,105053.0
-5,1,-5,-3,139672.0
-5,1,-5,-1,128872.0
-5,1,-4,-3,96261.0
-5,1,-4,-2,92561.0
-5,1,-4,-1,89061.0
-5,1,-4,0,85761.0
-5,1,-4,3,77061.0
-5,1,-3,4,61752.0
-5,1,-3,5,60852.0
-5,1,-2,-3,63445.0
-5,1,-2,1,59445.0
-5,1,-2,4,58545.0
-5,1,-2,5,58645.0
-5,1,-1,-4,60540.0
-5,1,0,-3,58637.0
-5,1,1,-2,58536.0
-5,1,1,4,58536.0
-5,1,2,-2,61337.0
-5,1,3,-3,72440.0
-5,1,3,2,62940.0
-5,1,3,5,59640.0
-5,1,5,-5,149252.0
-5,1,5,-4,143352.0
-5,1,5,-2,132152.0
-5,2,-5,-4,145173.0
-5,2,-5,-1,128673.0
-5,2,-5,4,105173.0
-5,2,-4,-4,99362.0
-5,2,-3,-5,77453.0
-5,2,-3,-3,72253.0
-5,2,-3,1,64253.0
-5,2,-3,4,60353.0
-5,2,-2,-2,60146.0
-5,2,-2,0,58146.0
-5,2,-2,2,56946.0
-5,2,-2,3,56646.0
-5,2,-1,-1,55841.0
-5,2,-1,0,55541.0
-5,2,-1,2,55541.0
-5,2,1,5,55437.0
-5,2,2,5,53438.0
-5,2,3,-1,63041.0
-5,2,3,0,61141.0
-5,2,3,3,56641.0
-5,2,5,-3,131453.0
-5,3,-5,-1,135676.0
-5,3,-5,0,130576.0
-5,3,-4,-5,109465.0
-5,3,-4,-4,105365.0
-5,3,-4,0,90965.0
-5,3,-4,1,87865.0
-5,3,-4,3,82265.0
-5,3,-4,4,79765.0
-5,3,-3,-3,77256.0
-5,3,-3,3,66456.0
-5,3,-2,-1,63049.0
-5,3,-1,-2,59344.0
-5,3,0,-3,57441.0
-5,3,1,-4,57340.0
-5,3,2,-4,59741.0
-5,3,2,-3,58241.0
-5,3,2,0,54941.0
-5,3,4,-4,90949.0
-5,3,4,2,70549.0
-5,3,4,4,65349.0
-5,3,5,-3,128456.0
-5,3,5,0,112556.0
-5,3,5,1,107656.0
-5,4,-5,0,150781.0
-5,4,-5,2,141181.0
-5,4,-4,-5,128270.0
-5,4,-4,-4,124170.0
-5,4,-3,-1,90261.0
-5,4,-2,-1,79054.0
-5,4,-2,0,78154.0
-5,4,-2,2,76954.0
-5,4,1,3,67045.0
-5,4,2,-4,70146.0
-5,4,2,4,63746.0
-5,4,3,-4,77949.0
-5,4,3,-2,73149.0
-5,4,4,-3,94654.0
-5,4,4,0,84154.0
-5,4,5,-2,129161.0
-5,5,-5,-1,197688.0
-5,5,-5,4,174188.0
-5,5,-5,5,170088.0
-5,5,-4,3,141077.0
-5,5,-3,1,124868.0
-5,5,-3,5,120068.0
-5,5,-2,0,114561.0
-5,5,-2,1,113861.0
-5,5,-1,-4,110156.0
-5,5,-1,4,108556.0
-5,5,1,-3,99252.0
-5,5,1,-2,98552.0
-5,5,1,0,97752.0
-5,5,1,1,97652.0
-5,5,2,-5,101053.0
-5,5,2,-2,96553.0
-5,5,2,1,93853.0
-5,5,2,2,93353.0
-5,5,2,3,93053.0
-5,5,2,4,92953.0
-5,5,3,4,90956.0
-5,5,4,-5,128261.0
-5,5,4,1,106661.0
-5,5,5,-5,170068.0
-5,5,5,0,142568.0
-5,5,5,3,128468.0
-5,5,5,5,120068.0
-4,-5,-5,5,174197.0
-4,-5,-4,-1,157186.0
-4,-5,-4,1,150786.0
-4,-5,-3,-5,142177.0
-4,-5,-2,-4,123470.0
-4,-5,-2,0,118670.0
-4,-5,-2,2,117470.0
-4,-5,-1,-5,115365.0
-4,-5,0,-3,107562.0
-4,-5,0,0,106662.0
-4,-5,1,-2,102661.0
-4,-5,1,0,101861.0
-4,-5,2,-2,100662.0
-4,-5,2,3,97162.0
-4,-5,4,-5,132370.0
-4,-5,4,-1,117170.0
-4,-5,4,2,107870.0
-4,-5,4,5,100370.0
-4,-5,5,-5,174177.0
-4,-5,5,-2,157077.0
-4,-5,5,0,146677.0
-4,-5,5,5,124177.0
-4,-4,-5,-3,162586.0
-4,-4,-5,1,141786.0
-4,-4,-5,5,124186.0
-4,-4,-4,0,105675.0
-4,-4,-4,1,102575.0
-4,-4,-3,-1,86166.0
-4,-4,-3,2,81066.0
-4,-4,-2,-3,77359.0
-4,-4,-2,-1,74959.0
-4,-4,-2,0,74059.0
-4,-4,-2,1,73359.0
-4,-4,-2,2,72859.0
-4,-4,-2,4,72459.0
-4,-4,-1,-4,71454.0
-4,-4,-1,1,68954.0
-4,-4,-1,2,69054.0
-4,-4,-1,5,70554.0
-4,-4,0,2,66051.0
-4,-4,0,3,66551.0
-4,-4,1,-5,66150.0
-4,-4,1,-2,63450.0
-4,-4,1,0,62650.0
-4,-4,1,2,62650.0
-4,-4,2,0,61251.0
-4,-4,2,4,59651.0
-4,-4,3,4,59454.0
